1971,USA,CAN,BHS,CUB,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY,GBR,IRL,NLD,BEL,LUX,FRA,MCO,LIE,CHE,ESP,AND,PRT,DEU,POL,AUT,HUN,CZE,SVK,ITA,SMR,MLT,ALB,MNE,MKD,HRV,SRB,BIH,SVN,GRC,CYP,BGR,MDA,ROU,RUS,EST,LVA,LTU,UKR,BLR,ARM,GEO,AZE,FIN,SWE,NOR,DNK,ISL,CPV,STP,GNB,GNQ,GMB,MLI,SEN,BEN,MRT,NER,CIV,GIN,BFA,LBR,SLE,GHA,TGO,CMR,NGA,GAB,CAF,TCD,COG,COD,UGA,KEN,TZA,BDI,RWA,SOM,DJI,ETH,ERI,AGO,MOZ,ZMB,ZWE,MWI,ZAF,NAM,LSO,BWA,SWZ,MDG,COM,MUS,SYC,MAR,DZA,TUN,LBY,SDN,SSD,IRN,TUR,IRQ,EGY,SYR,LBN,JOR,ISR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,AFG,TKM,TJK,KGZ,UZB,KAZ,CHN,MNG,TWN,PRK,KOR,JPN,IND,BTN,PAK,BGD,MMR,LKA,MDV,NPL,THA,KHM,LAO,VNM,MYS,SGP,BRN,PHL,IDN,TLS,AUS,PNG,NZL,VUT,SLB,KIR,TUV,FJI,TON,NRU,MHL,PLW,FSM,WSM
POL,0.312765957,0.377919321,0.547619048,0.843612335,0.504273504,0.455919395,0.593406593,0.630695444,0.512315271,-2,0.606060606,-2,-2,-2,-2,0.577922078,-2,0.504651163,0.480861244,0.462829736,0.390776699,0.447368421,0.550724638,0.504608295,0.543478261,0.688636364,-2,0.605633803,0.656587473,0.470715835,0.423913043,0.405128205,0.603524229,0.528017241,0.43902439,0.35483871,0.424307036,0.391120507,0.377919321,0.396514161,0.359913793,-2,-2,-2,0.498915401,-2,0.371428571,0.331932773,-2,0.456659619,0.987234043,-2,-2,0.395348837,-2,0.628140704,0.761904762,-2,-2,-2,0.70212766,-2,-2,0.585313175,0.664488017,0.983086681,-2,0.784782609,0.989429175,-2,-2,-2,0.987206823,0.993421053,-2,-2,-2,0.511677282,0.45243129,0.456659619,0.414376321,0.502283105,1,1,0.767857143,0.742930591,0.658227848,0.707048458,0.667400881,0.648711944,0.692825112,0.642857143,0.575431034,0.735362998,0.631578947,0.578341014,0.654411765,0.590809628,0.648888889,0.673245614,0.67920354,0.578947368,0.570680628,0.665036675,0.70783848,0.594405594,0.658643326,0.620171674,0.695842451,0.683741648,0.640798226,0.70783848,-2,0.642701525,-2,-2,0.8,0.694323144,-2,0.311653117,0.3,-2,0.590673575,0.662125341,0.531343284,0.651515152,0.805555556,0.663003663,-2,0.648960739,0.711538462,0.654427646,0.695364238,0.705099778,-2,0.618843683,0.627155172,0.759124088,0.684684685,0.721198157,0.640661939,0.647597254,0.360091743,0.666666667,0.706185567,0.713024283,0.680803571,0.644028103,0.694300518,0.693094629,0.678185745,-2,-2,-2,-2,-2,0.706451613,0.985074627,0.333333333,-2,-2,0.450106157,0.68172043,0.635097493,0.680803571,0.642857143,0.63655914,0.683602771,0.661764706,0.612691466,0.591397849,0.617977528,0.542997543,-2,0.64516129,0.589519651,-2,0.605263158,0.636942675,-2,0.455319149,0.490566038,0.454157783,-2,-2,-2,-2,0.56185567,-2,-2,-2,-2,-2,-2
AUT,0.523305085,0.78012685,0.73015873,0.458333333,0.668555241,0.683417085,0.658643326,0.650717703,0.653562654,-2,0.681818182,-2,-2,-2,-2,0.688984881,-2,0.682134571,0.707142857,0.680190931,0.637681159,0.672489083,0.681927711,0.701834862,0.703463203,0.604072398,-2,0.651053864,0.625806452,0.654427646,0.684782609,0.711734694,0.61978022,0.658798283,0.708609272,0.60385439,0.834394904,0.770526316,0.756871036,0.763557484,0.577253219,-2,-2,-2,0.677489177,-2,0.553610503,0.715481172,0.456659619,-2,0.451271186,-2,-2,0.793684211,-2,0.6625,0.432432432,-2,-2,-2,0.601694915,-2,-2,0.688172043,0.648590022,0.455696203,-2,0.514099783,0.455696203,-2,-2,-2,0.457446809,0.4595186,-2,-2,-2,0.832980973,0.835789474,0.858947368,0.829473684,0.777272727,0.125,0.2,0.598214286,0.593350384,0.596638655,0.567982456,0.60745614,0.587412587,0.578125,0.635321101,0.690987124,0.557109557,0.645238095,0.646788991,0.624390244,0.653594771,0.628318584,0.611353712,0.625550661,0.58677686,0.615183246,0.602439024,0.560283688,0.633410673,0.586056645,0.647435897,0.581699346,0.598669623,0.664459161,0.607565012,-2,0.661605206,-2,-2,0.615384615,0.595652174,-2,0.630727763,0.516528926,-2,0.67357513,0.60326087,0.693452381,0.614224138,0.722222222,0.585454545,-2,0.609195402,0.542553191,0.630107527,0.597802198,0.601769912,-2,0.67803838,0.684549356,0.552058111,0.614349776,0.580275229,0.608490566,0.637813212,0.614155251,0.554123711,0.571794872,0.602197802,0.597777778,0.623831776,0.610824742,0.597964377,0.604301075,-2,-2,-2,-2,-2,0.451923077,0.456289979,0.333333333,-2,-2,0.773784355,0.576017131,0.636111111,0.608888889,0.578571429,0.608137045,0.615207373,0.647058824,0.692139738,0.688841202,0.714285714,0.704156479,-2,0.627408994,0.693478261,-2,0.67833698,0.617336152,-2,0.771186441,0.773584906,0.78343949,-2,-2,-2,-2,0.68974359,-2,-2,-2,-2,-2,-2
HUN,0.309168443,0.370212766,0.544,0.850220264,0.497142857,0.448101266,0.588105727,0.624096386,0.504950495,-2,0.610687023,-2,-2,-2,-2,0.57173913,-2,0.502336449,0.474820144,0.459134615,0.379562044,0.441758242,0.54368932,0.5,0.538126362,0.681093394,-2,0.599056604,0.647186147,0.463043478,0.423497268,0.395886889,0.599557522,0.522678186,0.431111111,0.349137931,0.418803419,0.38559322,0.372340426,0.3930131,0.352051836,-2,-2,-2,0.490196078,-2,0.365638767,0.331932773,0.987234043,0.451271186,-2,-2,-2,0.38559322,-2,0.622166247,0.758503401,-2,-2,-2,0.695095949,-2,-2,0.575757576,0.655021834,0.991507431,-2,0.77510917,0.993630573,-2,-2,-2,0.995717345,0.997797357,-2,-2,-2,0.504255319,0.444915254,0.449152542,0.406779661,0.489702517,1,1,0.756756757,0.737789203,0.64978903,0.701986755,0.66004415,0.64084507,0.686098655,0.635103926,0.572354212,0.727699531,0.623501199,0.577367206,0.653562654,0.584245077,0.643652561,0.665934066,0.67405765,0.573407202,0.567282322,0.660933661,0.704761905,0.586448598,0.651315789,0.617204301,0.684210526,0.671875,0.635555556,0.702380952,-2,0.637554585,-2,-2,0.8,0.682713348,-2,0.298913043,0.294605809,-2,0.584856397,0.653005464,0.520958084,0.646420824,0.777777778,0.650735294,-2,0.641203704,0.706638116,0.645021645,0.690265487,0.694877506,-2,0.60944206,0.617710583,0.751219512,0.680898876,0.718244804,0.631828979,0.638443936,0.349425287,0.667532468,0.700258398,0.710816777,0.677852349,0.644705882,0.685714286,0.687179487,0.670995671,-2,-2,-2,-2,-2,0.699029126,0.989270386,0.333333333,-2,-2,0.444680851,0.674568966,0.630252101,0.675615213,0.64028777,0.625,0.675174014,0.641791045,0.6,0.585313175,0.604519774,0.536945813,-2,0.642241379,0.582056893,-2,0.599118943,0.634042553,-2,0.443496802,0.490566038,0.444444444,-2,-2,-2,-2,0.547803618,-2,-2,-2,-2,-2,-2
CZE,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
SVK,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
ITA,0.663135593,0.799154334,0.531746032,0.390350877,0.580736544,0.567839196,0.516411379,0.507177033,0.535626536,-2,0.5,-2,-2,-2,-2,0.535637149,-2,0.593967517,0.616666667,0.613365155,0.589371981,0.569868996,0.561445783,0.598623853,0.554112554,0.477375566,-2,0.524590164,0.475268817,0.578833693,0.616847826,0.609693878,0.514285714,0.538626609,0.618101545,0.74732334,0.83014862,0.837894737,0.911205074,0.898047722,0.716738197,-2,-2,-2,0.645021645,-2,0.562363239,0.891213389,0.395348837,0.793684211,0.38559322,-2,-2,-2,-2,0.515,0.334459459,-2,-2,-2,0.470338983,-2,-2,0.653763441,0.494577007,0.392405063,-2,0.433839479,0.390295359,-2,-2,-2,0.391489362,0.391684902,-2,-2,-2,0.704016913,0.713684211,0.757894737,0.808421053,0.645454545,0,0.1,0.491071429,0.468030691,0.516806723,0.434210526,0.473684211,0.487179487,0.484375,0.520642202,0.564377682,0.438228438,0.528571429,0.529816514,0.497560976,0.520697168,0.513274336,0.475982533,0.477973568,0.526170799,0.552356021,0.480487805,0.453900709,0.503480278,0.455337691,0.512820513,0.450980392,0.483370288,0.538631347,0.472813239,-2,0.509761388,-2,-2,0.461538462,0.458695652,-2,0.595687332,0.615702479,-2,0.525906736,0.453804348,0.574404762,0.519396552,0.5,0.476363636,-2,0.491954023,0.427659574,0.505376344,0.457142857,0.469026549,-2,0.535181237,0.600858369,0.428571429,0.48206278,0.45412844,0.466981132,0.505694761,0.630136986,0.448453608,0.461538462,0.448351648,0.455555556,0.488317757,0.476804124,0.442748092,0.47311828,-2,-2,-2,-2,-2,0.365384615,0.392324094,0.777777778,-2,-2,0.763213531,0.443254818,0.494444444,0.482222222,0.4,0.47751606,0.458525346,0.573529412,0.561135371,0.56223176,0.599439776,0.574572127,-2,0.483940043,0.530434783,-2,0.544857768,0.477801268,-2,0.703389831,0.471698113,0.687898089,-2,-2,-2,-2,0.561538462,-2,-2,-2,-2,-2,-2
SMR,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
MLT,0.37593985,0.53,0.663793103,0.637075718,0.739130435,0.730113636,0.869565217,0.843137255,0.696793003,-2,0.823529412,-2,-2,-2,-2,0.861460957,-2,0.726519337,0.755617978,0.713888889,0.648876404,0.705882353,0.861971831,0.762803235,0.808673469,0.836461126,-2,0.801120448,0.81377551,0.712468193,0.681388013,0.702312139,0.75,0.759590793,0.699481865,0.406091371,0.634760705,0.5425,0.479899497,0.501253133,0.361323155,-2,-2,-2,0.668367347,-2,0.54308094,0.405,0.628140704,0.6625,0.622166247,-2,-2,0.515,-2,-2,0.700787402,-2,-2,-2,0.83627204,-2,-2,0.68797954,0.848484848,0.621553885,-2,0.753846154,0.62406015,-2,-2,-2,0.624685139,0.62628866,-2,-2,-2,0.691729323,0.6525,0.6375,0.575,0.727272727,1,1,0.97,0.827893175,0.868686869,0.808290155,0.860759494,0.837988827,0.810526316,0.883152174,0.826530612,0.785714286,0.865168539,0.817460317,0.855491329,0.860465116,0.850515464,0.843589744,0.846354167,0.801980198,0.761006289,0.841954023,0.811634349,0.859042553,0.820971867,0.848866499,0.814249364,0.816753927,0.852331606,0.850543478,-2,0.854591837,-2,-2,0.913793103,0.831202046,-2,0.524271845,0.386138614,-2,0.805882353,0.852564103,0.807432432,0.859335038,0.933333333,0.845188285,-2,0.8230563,0.787878788,0.816793893,0.816062176,0.847769029,-2,0.830379747,0.78680203,0.804034582,0.84,0.839142091,0.832432432,0.8230563,0.514824798,0.796923077,0.83090379,0.837628866,0.828042328,0.838888889,0.845238095,0.836734694,0.809160305,-2,-2,-2,-2,-2,0.729323308,0.624685139,0.555555556,-2,-2,0.64321608,0.781170483,0.838709677,0.831606218,0.872,0.78680203,0.852631579,0.806451613,0.819121447,0.83627204,0.856666667,0.841359773,-2,0.840506329,0.832904884,-2,0.856396867,0.82160804,-2,0.691729323,0.833333333,0.672544081,-2,-2,-2,-2,0.791540785,-2,-2,-2,-2,-2,-2
ALB,0.206779661,0.364864865,0.587628866,0.810526316,0.617777778,0.514644351,0.695804196,0.762264151,0.564885496,-2,0.65,-2,-2,-2,-2,0.686619718,-2,0.55513308,0.581395349,0.520912548,0.439215686,0.512280702,0.650980392,0.564575646,0.616438356,0.803571429,-2,0.692592593,0.766323024,0.543252595,0.469298246,0.45106383,0.712765957,0.619047619,0.485815603,0.240549828,0.423208191,0.334459459,0.292517007,0.309027778,0.321799308,-2,-2,-2,0.551724138,-2,0.367491166,0.260869565,0.761904762,0.432432432,0.758503401,-2,-2,0.334459459,-2,0.700787402,-2,-2,-2,-2,0.837288136,-2,-2,0.584775087,0.753472222,0.762711864,-2,0.856643357,0.759322034,-2,-2,-2,0.760273973,0.76369863,-2,-2,-2,0.505084746,0.486486486,0.456081081,0.412162162,0.567272727,1,1,0.869565217,0.87250996,0.728915663,0.858156028,0.8,0.733082707,0.83032491,0.781362007,0.657439446,0.866666667,0.741444867,0.649635036,0.805343511,0.705263158,0.793594306,0.828070175,0.800699301,0.693277311,0.623430962,0.790441176,0.846441948,0.706766917,0.803448276,0.760273973,0.863481229,0.821428571,0.747368421,0.85971223,-2,0.762068966,-2,-2,0.857142857,0.847222222,-2,0.308016878,0.169934641,-2,0.641350211,0.733067729,0.60199005,0.76816609,0.85,0.780898876,-2,0.785714286,0.876712329,0.783972125,0.846153846,0.867132867,-2,0.715753425,0.691780822,0.879562044,0.826086957,0.865724382,0.743396226,0.731182796,0.352272727,0.754789272,0.859504132,0.814685315,0.770833333,0.764705882,0.769547325,0.795180723,0.79109589,-2,-2,-2,-2,-2,0.984732824,0.760273973,0.333333333,-2,-2,0.457627119,0.813148789,0.733333333,0.810526316,0.741176471,0.753424658,0.775735294,0.7,0.680555556,0.660958904,0.703056769,0.585062241,-2,0.770547945,0.666666667,-2,0.703180212,0.768707483,-2,0.496621622,0.583333333,0.491467577,-2,-2,-2,-2,0.608870968,-2,-2,-2,-2,-2,-2
MNE,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
MKD,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
HRV,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
SRB,0.332622601,0.504255319,0.642857143,0.772626932,0.706552707,0.693670886,0.81938326,0.860576923,0.722772277,-2,0.78030303,-2,-2,-2,-2,0.808695652,-2,0.710280374,0.700239808,0.678657074,0.615571776,0.672527473,0.798543689,0.720554273,0.738562092,0.890660592,-2,0.783018868,0.842332613,0.673913043,0.621253406,0.624678663,0.803097345,0.727861771,0.644444444,0.392241379,0.583333333,0.485169492,0.440425532,0.458515284,0.384449244,-2,-2,-2,0.65577342,-2,0.465934066,0.390756303,0.70212766,0.601694915,0.695095949,-2,-2,0.470338983,-2,0.83627204,0.837288136,-2,-2,-2,-2,-2,-2,0.694805195,0.866812227,0.692144374,-2,0.840611354,0.694267516,-2,-2,-2,0.69379015,0.707048458,-2,-2,-2,0.659574468,0.620762712,0.608050847,0.55720339,0.681922197,1,1,0.892857143,0.914948454,0.809322034,0.894039735,0.874172185,0.788732394,0.896629213,0.866666667,0.766738661,0.887323944,0.820143885,0.780600462,0.877149877,0.837719298,0.877505568,0.894505495,0.89578714,0.767955801,0.7176781,0.870415648,0.898104265,0.803738318,0.88377193,0.843010753,0.921052632,0.890625,0.851111111,0.923809524,-2,0.851528384,-2,-2,0.923076923,0.90809628,-2,0.460704607,0.32780083,-2,0.757180157,0.810958904,0.771771772,0.848156182,0.972222222,0.879562044,-2,0.849537037,0.897216274,0.867965368,0.89380531,0.926503341,-2,0.845493562,0.779697624,0.900243309,0.909706546,0.910138249,0.853080569,0.846681922,0.504587156,0.825974026,0.917312661,0.900662252,0.861297539,0.857142857,0.862337662,0.869230769,0.863636364,-2,-2,-2,-2,-2,0.836012862,0.697424893,0.333333333,-2,-2,0.572340426,0.892241379,0.866295265,0.890625,0.885714286,0.849137931,0.895591647,0.823529412,0.804824561,0.784017279,0.81971831,0.783783784,-2,0.875,0.772428884,-2,0.799559471,0.84893617,-2,0.616204691,0.79245283,0.621794872,-2,-2,-2,-2,0.737113402,-2,-2,-2,-2,-2,-2
BIH,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
SVN,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
GRC,0.502164502,0.622030238,0.680327869,0.591517857,0.690751445,0.661538462,0.691964286,0.700980392,0.617128463,-2,0.744186047,-2,-2,-2,-2,0.710816777,-2,0.695961995,0.716707022,0.639902676,0.629901961,0.648106904,0.705882353,0.700934579,0.681415929,0.671264368,-2,0.676258993,0.694505495,0.677704194,0.640668524,0.635658915,0.659192825,0.666666667,0.650900901,0.564551422,0.694143167,0.615053763,0.622030238,0.626106195,0.519736842,-2,-2,-2,0.743362832,-2,0.609375,0.581896552,0.585313175,0.688172043,0.575757576,-2,-2,0.653763441,-2,0.68797954,0.584775087,-2,-2,-2,0.694805195,-2,-2,-2,0.736725664,0.579741379,-2,0.640798226,0.579741379,-2,-2,-2,0.57826087,0.583892617,-2,-2,-2,0.672413793,0.647311828,0.662365591,0.638709677,0.649651972,0.625,0.7,0.772727273,0.693717277,0.721030043,0.665919283,0.668151448,0.65248227,0.691609977,0.710955711,0.698030635,0.662707838,0.692493947,0.666666667,0.67,0.694013304,0.696832579,0.681514477,0.68988764,0.632768362,0.656084656,0.689826303,0.681055156,0.684834123,0.66518847,0.679039301,0.67405765,0.675675676,0.72972973,0.703614458,-2,0.680709534,-2,-2,0.790322581,0.682222222,-2,0.598901099,0.5625,-2,0.708994709,0.690807799,0.717325228,0.707692308,0.685714286,0.711111111,-2,0.708920188,0.654347826,0.731868132,0.67114094,0.692307692,-2,0.751633987,0.793859649,0.670792079,0.700228833,0.679156909,0.723557692,0.73255814,0.590697674,0.678947368,0.690288714,0.686098655,0.690909091,0.69928401,0.701058201,0.697916667,0.692307692,-2,-2,-2,-2,-2,0.592105263,0.583877996,1,-2,-2,0.699784017,0.663755459,0.683615819,0.695454545,0.715328467,0.689277899,0.694117647,0.727272727,0.683741648,0.741794311,0.751428571,0.697270471,-2,0.715536105,0.696230599,-2,0.727069351,0.714902808,-2,0.701298701,0.7,0.676789588,-2,-2,-2,-2,0.69895288,-2,-2,-2,-2,-2,-2
